,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
268,21986,1610612747,LAL,Los Angeles Lakers,0028600333,1987-01-01,LAL @ POR,W,240,140,53,87,0.609,6,6,1.0,28,34,0.824,6,45,51,35,11,5,23,24,
269,21986,1610612747,LAL,Los Angeles Lakers,0028600317,1986-12-28,LAL vs. PHL,W,240,111,47,90,0.522,0,4,0.0,17,22,0.773,12,30,42,33,12,6,16,29,
270,21986,1610612747,LAL,Los Angeles Lakers,0028600304,1986-12-26,LAL vs. HOU,W,240,134,54,89,0.607,2,2,1.0,24,30,0.8,6,24,30,37,13,7,15,18,
271,21986,1610612747,LAL,Los Angeles Lakers,0028600292,1986-12-23,LAL @ SAC,W,265,127,48,98,0.49,1,3,0.333,30,39,0.769,21,39,60,19,4,5,14,27,
272,21986,1610612747,LAL,Los Angeles Lakers,0028600284,1986-12-21,LAL @ HOU,W,240,103,38,84,0.452,1,3,0.333,26,31,0.839,13,35,48,21,7,2,18,23,
273,21986,1610612747,LAL,Los Angeles Lakers,0028600280,1986-12-20,LAL @ DAL,L,240,119,42,87,0.483,1,10,0.1,34,41,0.829,14,35,49,21,6,9,18,28,
274,21986,1610612747,LAL,Los Angeles Lakers,0028600262,1986-12-18,LAL vs. POR,W,240,131,54,95,0.568,1,7,0.143,22,29,0.759,11,32,43,41,12,8,16,24,
275,21986,1610612747,LAL,Los Angeles Lakers,0028600248,1986-12-16,LAL @ CLE,W,240,121,50,91,0.549,1,5,0.2,20,28,0.714,13,32,45,26,11,5,14,22,
276,21986,1610612747,LAL,Los Angeles Lakers,0028600239,1986-12-13,LAL @ DET,L,240,114,46,104,0.442,1,9,0.111,21,23,0.913,15,31,46,23,7,3,9,18,
277,21986,1610612747,LAL,Los Angeles Lakers,0028600229,1986-12-12,LAL @ BOS,W,240,117,51,99,0.515,2,7,0.286,13,18,0.722,10,28,38,22,5,2,6,11,
278,21986,1610612747,LAL,Los Angeles Lakers,0028600218,1986-12-10,LAL @ MIL,L,240,93,38,80,0.475,4,8,0.5,13,22,0.591,12,21,33,25,11,5,23,26,
279,21986,1610612747,LAL,Los Angeles Lakers,0028600209,1986-12-09,LAL @ NYK,W,240,113,45,85,0.529,1,3,0.333,22,29,0.759,15,34,49,28,14,3,17,23,
280,21986,1610612747,LAL,Los Angeles Lakers,0028600206,1986-12-07,LAL vs. GOS,W,240,132,51,97,0.526,7,10,0.7,23,29,0.793,16,29,45,37,18,7,15,19,
281,21986,1610612747,LAL,Los Angeles Lakers,0028600196,1986-12-05,LAL vs. DAL,W,240,112,42,86,0.488,4,9,0.444,24,32,0.75,15,32,47,31,6,9,20,22,
282,21986,1610612747,LAL,Los Angeles Lakers,0028600190,1986-12-04,LAL @ GOS,L,240,106,39,82,0.476,3,8,0.375,25,37,0.676,15,31,46,20,9,5,21,19,
283,21986,1610612747,LAL,Los Angeles Lakers,0028600170,1986-11-30,LAL vs. LAC,W,240,137,55,89,0.618,1,1,1.0,26,33,0.788,15,37,52,44,13,8,27,24,
284,21986,1610612747,LAL,Los Angeles Lakers,0028600156,1986-11-28,LAL vs. CHI,W,240,110,40,86,0.465,2,4,0.5,28,33,0.848,10,29,39,21,8,6,14,21,
285,21986,1610612747,LAL,Los Angeles Lakers,0028600147,1986-11-26,LAL @ LAC,W,240,126,51,84,0.607,1,2,0.5,23,33,0.697,11,35,46,36,16,5,20,31,
286,21986,1610612747,LAL,Los Angeles Lakers,0028600139,1986-11-25,LAL vs. ATL,L,240,107,41,91,0.451,1,9,0.111,24,29,0.828,13,22,35,33,10,3,13,32,
287,21986,1610612747,LAL,Los Angeles Lakers,0028600133,1986-11-23,LAL vs. MIL,W,240,127,47,79,0.595,3,6,0.5,30,36,0.833,10,26,36,36,10,1,14,25,
288,21986,1610612747,LAL,Los Angeles Lakers,0028600123,1986-11-21,LAL vs. NJN,W,240,111,49,98,0.5,2,6,0.333,11,16,0.688,12,40,52,39,10,10,13,24,
289,21986,1610612747,LAL,Los Angeles Lakers,0028600106,1986-11-19,LAL @ SAN,W,240,117,47,90,0.522,5,6,0.833,18,27,0.667,14,35,49,31,9,3,22,24,
290,21986,1610612747,LAL,Los Angeles Lakers,0028600100,1986-11-18,LAL @ DAL,W,240,114,42,82,0.512,3,3,1.0,27,33,0.818,13,28,41,22,7,2,19,17,
291,21986,1610612747,LAL,Los Angeles Lakers,0028600094,1986-11-16,LAL vs. SAC,W,240,113,43,87,0.494,3,8,0.375,24,33,0.727,12,28,40,35,12,10,16,27,
292,21986,1610612747,LAL,Los Angeles Lakers,0028600071,1986-11-12,LAL vs. SEA,W,240,122,43,91,0.473,2,5,0.4,34,44,0.773,16,34,50,26,12,7,14,24,
293,21986,1610612747,LAL,Los Angeles Lakers,0028600058,1986-11-09,LAL vs. NYK,W,240,111,46,92,0.5,1,2,0.5,18,21,0.857,9,33,42,36,18,5,15,19,
294,21986,1610612747,LAL,Los Angeles Lakers,0028600043,1986-11-07,LAL vs. DEN,W,240,138,53,95,0.558,2,4,0.5,30,40,0.75,14,36,50,40,9,10,14,23,
295,21986,1610612747,LAL,Los Angeles Lakers,0028600027,1986-11-04,LAL @ SEA,W,240,110,37,75,0.493,2,3,0.667,34,42,0.81,13,32,45,22,15,3,25,22,
296,21986,1610612747,LAL,Los Angeles Lakers,0028600018,1986-11-01,LAL @ HOU,L,240,102,38,80,0.475,2,4,0.5,24,29,0.828,16,28,44,29,5,1,20,24,
297,41987,1610612747,LAL,Los Angeles Lakers,0048700080,1988-06-21,LAL vs. DET,W,240,108,43,77,0.558,3,10,0.3,19,27,0.704,10,31,41,30,6,1,18,22,
298,41987,1610612747,LAL,Los Angeles Lakers,0048700079,1988-06-19,LAL vs. DET,W,240,103,34,72,0.472,0,2,0.0,35,43,0.814,13,28,41,30,6,3,14,19,
299,41987,1610612747,LAL,Los Angeles Lakers,0048700078,1988-06-16,LAL @ DET,L,240,94,37,78,0.474,1,4,0.25,19,33,0.576,15,16,31,26,7,3,14,27,
300,41987,1610612747,LAL,Los Angeles Lakers,0048700077,1988-06-14,LAL @ DET,L,240,86,29,72,0.403,0,7,0.0,28,37,0.757,8,26,34,11,3,3,16,30,
301,41987,1610612747,LAL,Los Angeles Lakers,0048700076,1988-06-12,LAL @ DET,W,240,99,37,72,0.514,1,3,0.333,24,34,0.706,5,33,38,21,8,6,11,13,
302,41987,1610612747,LAL,Los Angeles Lakers,0048700075,1988-06-09,LAL vs. DET,W,240,108,35,77,0.455,3,6,0.5,35,46,0.761,8,35,43,27,6,5,9,25,
303,41987,1610612747,LAL,Los Angeles Lakers,0048700074,1988-06-07,LAL vs. DET,L,240,93,33,83,0.398,2,8,0.25,25,27,0.926,13,22,35,21,5,0,10,18,
304,41987,1610612747,LAL,Los Angeles Lakers,0048700073,1988-06-04,LAL vs. DAL,W,240,117,46,83,0.554,4,7,0.571,21,22,0.955,13,25,38,31,7,5,12,20,
305,41987,1610612747,LAL,Los Angeles Lakers,0048700071,1988-06-02,LAL @ DAL,L,240,103,39,83,0.47,2,9,0.222,23,28,0.821,20,25,45,27,9,4,14,21,
306,41987,1610612747,LAL,Los Angeles Lakers,0048700069,1988-05-31,LAL vs. DAL,W,240,119,51,85,0.6,3,6,0.5,14,20,0.7,13,34,47,31,4,8,11,18,
307,41987,1610612747,LAL,Los Angeles Lakers,0048700067,1988-05-29,LAL @ DAL,L,240,104,41,88,0.466,2,8,0.25,20,23,0.87,19,23,42,27,4,4,10,20,
308,41987,1610612747,LAL,Los Angeles Lakers,0048700065,1988-05-27,LAL @ DAL,L,240,94,38,78,0.487,2,4,0.5,16,23,0.696,10,23,33,23,10,4,11,21,
309,41987,1610612747,LAL,Los Angeles Lakers,0048700062,1988-05-25,LAL vs. DAL,W,240,123,48,78,0.615,4,6,0.667,23,27,0.852,7,21,28,38,14,4,15,19,
310,41987,1610612747,LAL,Los Angeles Lakers,0048700061,1988-05-23,LAL vs. DAL,W,240,113,45,82,0.549,4,7,0.571,19,22,0.864,10,21,31,31,8,4,9,15,
311,41987,1610612747,LAL,Los Angeles Lakers,0048700059,1988-05-21,LAL vs. UTH,W,240,109,40,77,0.519,3,9,0.333,26,31,0.839,10,33,43,23,11,4,11,24,
312,41987,1610612747,LAL,Los Angeles Lakers,0048700056,1988-05-19,LAL @ UTH,L,240,80,30,80,0.375,4,6,0.667,16,24,0.667,19,24,43,16,4,7,18,26,
313,41987,1610612747,LAL,Los Angeles Lakers,0048700053,1988-05-17,LAL vs. UTH,W,240,111,47,88,0.534,4,6,0.667,13,19,0.684,14,22,36,28,9,5,14,23,
314,41987,1610612747,LAL,Los Angeles Lakers,0048700047,1988-05-15,LAL @ UTH,W,240,113,44,84,0.524,2,8,0.25,23,28,0.821,16,29,45,19,6,4,15,26,
315,41987,1610612747,LAL,Los Angeles Lakers,0048700043,1988-05-13,LAL @ UTH,L,240,89,39,92,0.424,2,5,0.4,9,15,0.6,19,27,46,18,4,5,9,23,
316,41987,1610612747,LAL,Los Angeles Lakers,0048700037,1988-05-10,LAL vs. UTH,L,240,97,37,92,0.402,6,11,0.545,17,20,0.85,18,31,49,23,8,9,12,17,
317,41987,1610612747,LAL,Los Angeles Lakers,0048700036,1988-05-08,LAL vs. UTH,W,240,110,43,80,0.538,1,5,0.2,23,25,0.92,14,29,43,25,9,5,18,16,
318,41987,1610612747,LAL,Los Angeles Lakers,0048700020,1988-05-03,LAL @ SAN,W,240,109,43,85,0.506,1,1,1.0,22,27,0.815,11,34,45,27,6,3,17,18,
319,41987,1610612747,LAL,Los Angeles Lakers,0048700016,1988-05-01,LAL vs. SAN,W,240,130,50,89,0.562,1,3,0.333,29,38,0.763,13,38,51,29,8,8,15,24,
320,41987,1610612747,LAL,Los Angeles Lakers,0048700005,1988-04-29,LAL vs. SAN,W,240,122,51,87,0.586,2,4,0.5,18,25,0.72,15,30,45,39,11,9,26,23,
321,21987,1610612747,LAL,Los Angeles Lakers,0028700939,1988-04-24,LAL vs. GOS,W,240,136,51,98,0.52,1,5,0.2,33,48,0.688,21,34,55,38,11,9,11,15,
322,21987,1610612747,LAL,Los Angeles Lakers,0028700927,1988-04-22,LAL @ PHX,W,240,117,48,85,0.565,0,5,0.0,21,29,0.724,10,26,36,33,11,5,12,22,
323,21987,1610612747,LAL,Los Angeles Lakers,0028700913,1988-04-20,LAL @ DAL,W,240,114,44,75,0.587,3,5,0.6,23,27,0.852,11,32,43,37,4,4,18,23,
324,21987,1610612747,LAL,Los Angeles Lakers,0028700911,1988-04-19,LAL @ SAN,W,240,133,54,87,0.621,4,9,0.444,21,26,0.808,8,30,38,23,3,3,17,23,
325,21987,1610612747,LAL,Los Angeles Lakers,0028700899,1988-04-17,LAL @ HOU,L,240,119,46,94,0.489,2,6,0.333,25,29,0.862,17,29,46,25,5,3,18,26,
326,21987,1610612747,LAL,Los Angeles Lakers,0028700880,1988-04-15,LAL vs. PHX,W,240,117,45,85,0.529,5,8,0.625,22,31,0.71,8,28,36,39,8,4,12,19,
327,21987,1610612747,LAL,Los Angeles Lakers,0028700873,1988-04-13,LAL @ DEN,L,240,106,42,90,0.467,1,5,0.2,21,29,0.724,13,35,48,26,4,3,19,17,
328,21987,1610612747,LAL,Los Angeles Lakers,0028700868,1988-04-12,LAL vs. POR,W,240,109,44,85,0.518,0,6,0.0,21,30,0.7,15,37,52,30,10,5,18,24,
329,21987,1610612747,LAL,Los Angeles Lakers,0028700852,1988-04-09,LAL @ POR,L,240,109,49,89,0.551,1,10,0.1,10,13,0.769,8,19,27,33,7,3,15,24,
330,21987,1610612747,LAL,Los Angeles Lakers,0028700838,1988-04-08,LAL vs. LAC,W,240,126,55,103,0.534,0,2,0.0,16,21,0.762,17,30,47,40,12,13,14,27,
331,21987,1610612747,LAL,Los Angeles Lakers,0028700819,1988-04-05,LAL vs. SEA,W,240,94,26,68,0.382,1,4,0.25,41,54,0.759,15,23,38,15,13,6,19,24,
332,21987,1610612747,LAL,Los Angeles Lakers,0028700813,1988-04-03,LAL vs. SAC,W,240,108,47,92,0.511,0,2,0.0,14,20,0.7,12,24,36,37,12,6,10,20,
333,21987,1610612747,LAL,Los Angeles Lakers,0028700811,1988-04-02,LAL @ UTH,L,240,92,34,83,0.41,1,5,0.2,23,34,0.676,13,30,43,19,9,5,16,18,
334,21987,1610612747,LAL,Los Angeles Lakers,0028700784,1988-03-29,LAL vs. UTH,W,240,122,48,91,0.527,1,6,0.167,25,28,0.893,19,35,54,34,9,5,21,26,
335,21987,1610612747,LAL,Los Angeles Lakers,0028700779,1988-03-26,LAL @ SAC,L,240,92,37,84,0.44,1,3,0.333,17,22,0.773,13,26,39,21,8,5,12,23,
336,21987,1610612747,LAL,Los Angeles Lakers,0028700767,1988-03-25,LAL vs. DEN,L,240,119,49,83,0.59,1,4,0.25,20,25,0.8,9,26,35,40,12,5,18,24,
337,21987,1610612747,LAL,Los Angeles Lakers,0028700749,1988-03-22,LAL vs. HOU,W,240,117,42,82,0.512,0,1,0.0,33,45,0.733,15,33,48,31,10,2,16,25,
338,21987,1610612747,LAL,Los Angeles Lakers,0028700737,1988-03-20,LAL @ GOS,W,240,130,52,88,0.591,3,6,0.5,23,28,0.821,18,20,38,35,11,4,21,24,
339,21987,1610612747,LAL,Los Angeles Lakers,0028700730,1988-03-19,LAL @ PHX,L,240,95,39,83,0.47,0,3,0.0,17,24,0.708,17,34,51,24,11,2,21,14,
340,21987,1610612747,LAL,Los Angeles Lakers,0028700711,1988-03-15,LAL @ POR,L,240,95,36,80,0.45,1,4,0.25,22,27,0.815,11,27,38,18,7,3,23,18,
341,21987,1610612747,LAL,Los Angeles Lakers,0028700700,1988-03-14,LAL vs. NJN,W,240,115,46,80,0.575,1,4,0.25,22,26,0.846,5,29,34,39,4,7,17,15,
342,21987,1610612747,LAL,Los Angeles Lakers,0028700688,1988-03-12,LAL vs. DAL,L,240,101,41,89,0.461,1,6,0.167,18,26,0.692,14,30,44,27,4,2,14,15,
343,21987,1610612747,LAL,Los Angeles Lakers,0028700677,1988-03-10,LAL @ CHI,L,240,107,46,93,0.495,0,4,0.0,15,19,0.789,14,26,40,23,6,4,16,19,
344,21987,1610612747,LAL,Los Angeles Lakers,0028700672,1988-03-09,LAL @ NYK,W,240,104,36,83,0.434,0,5,0.0,32,34,0.941,17,33,50,19,5,3,20,12,
345,21987,1610612747,LAL,Los Angeles Lakers,0028700663,1988-03-07,LAL @ PHL,W,240,110,42,81,0.519,1,4,0.25,25,32,0.781,13,26,39,30,5,8,8,19,
346,21987,1610612747,LAL,Los Angeles Lakers,0028700659,1988-03-06,LAL @ DAL,W,240,108,44,86,0.512,0,2,0.0,20,24,0.833,16,36,52,32,6,3,13,18,
347,21987,1610612747,LAL,Los Angeles Lakers,0028700641,1988-03-04,LAL vs. GOS,W,240,120,41,91,0.451,1,5,0.2,37,40,0.925,18,34,52,34,6,8,24,19,
348,21987,1610612747,LAL,Los Angeles Lakers,0028700627,1988-03-01,LAL @ SEA,L,240,100,33,78,0.423,2,9,0.222,32,38,0.842,11,35,46,18,4,3,19,19,
349,21987,1610612747,LAL,Los Angeles Lakers,0028700616,1988-02-28,LAL vs. PHX,W,240,111,47,83,0.566,2,5,0.4,15,18,0.833,11,23,34,34,9,6,21,15,
350,21987,1610612747,LAL,Los Angeles Lakers,0028700608,1988-02-26,LAL vs. UTH,W,240,112,37,83,0.446,3,9,0.333,35,47,0.745,15,30,45,28,5,7,9,23,
351,21987,1610612747,LAL,Los Angeles Lakers,0028700589,1988-02-23,LAL vs. WAS,W,240,111,43,90,0.478,3,8,0.375,22,30,0.733,18,26,44,30,9,10,13,23,
352,21987,1610612747,LAL,Los Angeles Lakers,0028700575,1988-02-21,LAL vs. DET,W,240,117,45,95,0.474,1,5,0.2,26,31,0.839,16,25,41,31,8,4,8,28,
353,21987,1610612747,LAL,Los Angeles Lakers,0028700567,1988-02-19,LAL @ ATL,W,265,126,44,90,0.489,2,3,0.667,36,41,0.878,13,32,45,24,8,0,13,16,
354,21987,1610612747,LAL,Los Angeles Lakers,0028700560,1988-02-18,LAL @ HOU,W,240,111,46,84,0.548,3,7,0.429,16,21,0.762,7,39,46,20,6,4,19,22,
355,21987,1610612747,LAL,Los Angeles Lakers,0028700548,1988-02-16,LAL vs. LAC,W,240,119,44,82,0.537,3,7,0.429,28,31,0.903,10,27,37,30,16,5,17,22,
356,21987,1610612747,LAL,Los Angeles Lakers,0028700536,1988-02-14,LAL vs. BOS,W,240,115,44,87,0.506,3,7,0.429,24,32,0.75,12,24,36,31,11,5,7,14,
357,21987,1610612747,LAL,Los Angeles Lakers,0028700526,1988-02-12,LAL @ SAN,W,240,133,48,82,0.585,2,4,0.5,35,38,0.921,11,24,35,34,5,10,16,26,
358,21987,1610612747,LAL,Los Angeles Lakers,0028700518,1988-02-11,LAL @ DEN,W,240,120,47,86,0.547,2,4,0.5,24,30,0.8,10,34,44,28,9,3,15,17,
359,21987,1610612747,LAL,Los Angeles Lakers,0028700504,1988-02-09,LAL vs. IND,L,240,108,37,86,0.43,2,8,0.25,32,37,0.865,12,26,38,25,6,2,11,19,
360,21987,1610612747,LAL,Los Angeles Lakers,0028700492,1988-02-04,LAL @ LAC,W,240,117,54,96,0.563,2,8,0.25,7,11,0.636,16,43,59,39,8,5,15,24,
361,21987,1610612747,LAL,Los Angeles Lakers,0028700480,1988-02-02,LAL vs. CHI,W,240,110,44,77,0.571,2,8,0.25,20,23,0.87,2,32,34,32,6,3,13,19,
362,21987,1610612747,LAL,Los Angeles Lakers,0028700454,1988-01-29,LAL vs. ATL,W,240,117,44,82,0.537,5,6,0.833,24,33,0.727,7,28,35,31,10,7,17,22,
363,21987,1610612747,LAL,Los Angeles Lakers,0028700451,1988-01-28,LAL @ SAC,W,240,115,41,81,0.506,1,2,0.5,32,39,0.821,11,33,44,26,8,7,13,22,
364,21987,1610612747,LAL,Los Angeles Lakers,0028700438,1988-01-26,LAL vs. UTH,W,240,111,39,89,0.438,2,12,0.167,31,37,0.838,19,30,49,25,11,6,8,18,
365,21987,1610612747,LAL,Los Angeles Lakers,0028700429,1988-01-24,LAL @ SEA,W,240,116,43,84,0.512,1,4,0.25,29,35,0.829,11,38,49,21,7,3,18,15,
366,21987,1610612747,LAL,Los Angeles Lakers,0028700417,1988-01-22,LAL vs. NYK,W,240,113,38,82,0.463,2,6,0.333,35,42,0.833,17,25,42,30,8,3,18,11,
367,21987,1610612747,LAL,Los Angeles Lakers,0028700413,1988-01-21,LAL @ DEN,L,240,113,43,78,0.551,1,5,0.2,26,31,0.839,7,37,44,27,5,8,15,25,
368,21987,1610612747,LAL,Los Angeles Lakers,0028700397,1988-01-18,LAL vs. HOU,W,240,121,51,85,0.6,0,1,0.0,19,24,0.792,8,33,41,34,6,4,10,19,
369,21987,1610612747,LAL,Los Angeles Lakers,0028700387,1988-01-16,LAL @ PHX,W,240,107,44,88,0.5,1,5,0.2,18,23,0.783,14,25,39,29,6,4,9,19,
370,21987,1610612747,LAL,Los Angeles Lakers,0028700369,1988-01-13,LAL @ LAC,L,265,109,41,95,0.432,3,9,0.333,24,31,0.774,17,28,45,27,10,3,14,23,
371,21987,1610612747,LAL,Los Angeles Lakers,0028700359,1988-01-12,LAL vs. GOS,W,240,117,45,96,0.469,1,5,0.2,26,32,0.813,17,41,58,32,11,6,12,19,
372,21987,1610612747,LAL,Los Angeles Lakers,0028700351,1988-01-09,LAL @ IND,W,240,101,38,76,0.5,3,6,0.5,22,27,0.815,11,35,46,23,6,4,15,18,
373,21987,1610612747,LAL,Los Angeles Lakers,0028700342,1988-01-08,LAL @ DET,W,240,106,40,85,0.471,1,6,0.167,25,31,0.806,15,27,42,20,9,2,16,24,
374,21987,1610612747,LAL,Los Angeles Lakers,0028700331,1988-01-06,LAL vs. DAL,W,240,103,40,88,0.455,2,7,0.286,21,27,0.778,18,18,36,29,11,3,12,17,
375,21987,1610612747,LAL,Los Angeles Lakers,0028700316,1988-01-04,LAL vs. SAN,W,240,133,54,91,0.593,3,6,0.5,22,25,0.88,15,33,48,37,15,7,21,28,
376,21987,1610612747,LAL,Los Angeles Lakers,0028700314,1988-01-03,LAL @ POR,W,240,98,37,80,0.463,4,9,0.444,20,30,0.667,8,36,44,28,10,4,24,31,
377,21987,1610612747,LAL,Los Angeles Lakers,0028700289,1987-12-29,LAL vs. PHL,W,240,131,55,99,0.556,3,4,0.75,18,26,0.692,15,22,37,31,13,3,9,24,
378,21987,1610612747,LAL,Los Angeles Lakers,0028700279,1987-12-26,LAL @ UTH,W,240,117,46,96,0.479,3,6,0.5,22,27,0.815,14,31,45,30,9,2,6,18,
379,21987,1610612747,LAL,Los Angeles Lakers,0028700267,1987-12-23,LAL vs. SAC,W,240,117,53,100,0.53,1,4,0.25,10,13,0.769,18,30,48,37,10,11,13,21,
380,21987,1610612747,LAL,Los Angeles Lakers,0028700247,1987-12-20,LAL vs. SEA,W,240,103,39,81,0.481,0,6,0.0,25,31,0.806,14,29,43,29,9,6,16,20,
381,21987,1610612747,LAL,Los Angeles Lakers,0028700240,1987-12-19,LAL @ LAC,W,240,108,44,84,0.524,2,4,0.5,18,21,0.857,12,33,45,24,8,8,17,19,
382,21987,1610612747,LAL,Los Angeles Lakers,0028700232,1987-12-17,LAL @ GOS,W,240,113,44,91,0.484,1,3,0.333,24,35,0.686,16,27,43,27,11,4,14,19,
383,21987,1610612747,LAL,Los Angeles Lakers,0028700222,1987-12-15,LAL vs. PHX,W,240,122,45,88,0.511,1,7,0.143,31,36,0.861,9,40,49,33,13,7,18,21,
384,21987,1610612747,LAL,Los Angeles Lakers,0028700212,1987-12-13,LAL vs. CLE,W,240,90,36,80,0.45,0,8,0.0,18,21,0.857,13,28,41,24,13,5,27,24,
385,21987,1610612747,LAL,Los Angeles Lakers,0028700202,1987-12-11,LAL @ BOS,W,240,115,43,77,0.558,5,10,0.5,24,29,0.828,6,33,39,28,5,2,18,21,
386,21987,1610612747,LAL,Los Angeles Lakers,0028700187,1987-12-09,LAL @ WAS,L,265,112,45,87,0.517,0,5,0.0,22,33,0.667,14,29,43,24,9,6,24,35,
387,21987,1610612747,LAL,Los Angeles Lakers,0028700182,1987-12-08,LAL @ NJN,W,240,98,37,80,0.463,1,6,0.167,23,35,0.657,12,32,44,21,11,6,14,20,
388,21987,1610612747,LAL,Los Angeles Lakers,0028700172,1987-12-05,LAL @ CLE,L,240,95,35,85,0.412,2,7,0.286,23,29,0.793,18,25,43,22,7,2,15,16,
389,21987,1610612747,LAL,Los Angeles Lakers,0028700165,1987-12-04,LAL @ MIL,L,240,83,32,71,0.451,1,5,0.2,18,23,0.783,10,29,39,22,9,4,13,18,
390,21987,1610612747,LAL,Los Angeles Lakers,0028700156,1987-12-02,LAL vs. POR,L,240,104,40,82,0.488,2,12,0.167,22,35,0.629,8,29,37,30,7,7,11,18,
391,21987,1610612747,LAL,Los Angeles Lakers,0028700141,1987-12-01,LAL @ SAC,W,265,125,47,95,0.495,3,7,0.429,28,33,0.848,13,36,49,25,8,3,15,23,
392,21987,1610612747,LAL,Los Angeles Lakers,0028700123,1987-11-27,LAL vs. DEN,W,240,127,47,87,0.54,4,6,0.667,29,36,0.806,16,27,43,34,7,8,14,20,
393,21987,1610612747,LAL,Los Angeles Lakers,0028700107,1987-11-24,LAL @ SEA,L,240,85,30,79,0.38,1,8,0.125,24,27,0.889,10,27,37,16,6,3,24,25,
394,21987,1610612747,LAL,Los Angeles Lakers,0028700103,1987-11-22,LAL vs. MIL,L,265,116,49,101,0.485,1,10,0.1,17,22,0.773,14,31,45,30,5,6,14,22,
395,21987,1610612747,LAL,Los Angeles Lakers,0028700091,1987-11-20,LAL vs. DAL,W,240,119,48,82,0.585,5,7,0.714,18,27,0.667,12,29,41,31,6,3,20,24,
396,21987,1610612747,LAL,Los Angeles Lakers,0028700072,1987-11-17,LAL vs. POR,W,240,142,54,94,0.574,4,8,0.5,30,40,0.75,16,34,50,35,10,6,20,24,
397,21987,1610612747,LAL,Los Angeles Lakers,0028700063,1987-11-15,LAL vs. SAN,W,240,147,57,105,0.543,1,5,0.2,32,42,0.762,21,37,58,37,10,8,14,26,
398,21987,1610612747,LAL,Los Angeles Lakers,0028700057,1987-11-14,LAL @ GOS,W,240,118,45,85,0.529,2,6,0.333,26,34,0.765,9,29,38,26,6,2,16,20,
399,21987,1610612747,LAL,Los Angeles Lakers,0028700041,1987-11-12,LAL vs. LAC,W,240,111,41,86,0.477,2,6,0.333,27,34,0.794,10,44,54,29,5,6,13,18,
400,21987,1610612747,LAL,Los Angeles Lakers,0028700030,1987-11-10,LAL @ SAN,W,240,133,52,93,0.559,2,5,0.4,27,33,0.818,16,32,48,33,5,6,24,27,
401,21987,1610612747,LAL,Los Angeles Lakers,0028700022,1987-11-08,LAL vs. HOU,W,240,101,40,87,0.46,1,8,0.125,20,27,0.741,19,36,55,23,5,8,28,21,
402,21987,1610612747,LAL,Los Angeles Lakers,0028700004,1987-11-06,LAL vs. SEA,W,240,113,37,76,0.487,2,5,0.4,37,45,0.822,12,33,45,21,9,4,23,20,
